"","Temp","Ni1size","Ni2size","Ni3size","Ni4size","Ni5size","Ni6size"
"232",3,-2.95116260249606,-2.95116260249606,-2.95116260249606,-2.95116260249606,-2.95116260249606,-2.95116260249606
"233",4,-3.01436893345406,-3.01436893345406,-3.01436893345406,-3.01436893345406,-3.01436893345406,-3.01436893345406
"234",5,-3.07075370545472,-3.07075370545472,-3.07075370545472,-3.07075370545472,-3.07075370545472,-3.07075370545472
"235",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"236",1,-2.52869597729376,-2.52869597729376,-2.52869597729376,-2.52869597729376,-2.52869597729376,-2.52869597729376
"237",2,-2.63311022823765,-2.63311022823765,-2.63311022823765,-2.63311022823765,-2.63311022823765,-2.63311022823765
"238",3,-2.7168411348247,-2.7168411348247,-2.7168411348247,-2.7168411348247,-2.7168411348247,-2.7168411348247
"239",4,-2.78599340711894,-2.78599340711894,-2.78599340711894,-2.78599340711894,-2.78599340711894,-2.78599340711894
"240",5,-2.84561870319109,-2.84561870319109,-2.84561870319109,-2.84561870319109,-2.84561870319109,-2.84561870319109
"241",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"242",1,-3.60456479242379,-3.60456479242379,-3.60456479242379,-3.60456479242379,-3.60456479242379,-3.60456479242379
"243",2,-3.74021114301031,-3.74021114301031,-3.74021114301031,-3.74021114301031,-3.74021114301031,-3.74021114301031
"244",3,-3.85380398792,-3.85380398792,-3.85380398792,-3.85380398792,-3.85380398792,-3.85380398792
"245",4,-3.95105328836822,-3.95105328836822,-3.95105328836822,-3.95105328836822,-3.95105328836822,-3.95105328836822
"246",5,-4.03583384069872,-4.03583384069872,-4.03583384069872,-4.03583384069872,-4.03583384069872,-4.03583384069872
"247",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"248",1,-3.00465572626306,-3.00465572626306,-3.00465572626306,-3.00465572626306,-3.00465572626306,-3.00465572626306
"249",2,-3.12374535595147,-3.12374535595147,-3.12374535595147,-3.12374535595147,-3.12374535595147,-3.12374535595147
"250",3,-3.22452000334716,-3.22452000334716,-3.22452000334716,-3.22452000334716,-3.22452000334716,-3.22452000334716
"251",4,-3.3118478591657,-3.3118478591657,-3.3118478591657,-3.3118478591657,-3.3118478591657,-3.3118478591657
"252",5,-3.38893530788467,-3.38893530788467,-3.38893530788467,-3.38893530788467,-3.38893530788467,-3.38893530788467
"253",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"254",1,-2.79111658542689,-2.79111658542689,-2.79111658542689,-2.79111658542689,-2.79111658542689,-2.79111658542689
"255",2,-2.88541250859697,-2.88541250859697,-2.88541250859697,-2.88541250859697,-2.88541250859697,-2.88541250859697
"256",3,-2.96377734677522,-2.96377734677522,-2.96377734677522,-2.96377734677522,-2.96377734677522,-2.96377734677522
"257",4,-3.03174979238345,-3.03174979238345,-3.03174979238345,-3.03174979238345,-3.03174979238345,-3.03174979238345
"258",5,-3.0926707511205,-3.0926707511205,-3.0926707511205,-3.0926707511205,-3.0926707511205,-3.0926707511205
"259",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"260",1,-2.53339119622485,-2.53339119622485,-2.53339119622485,-2.53339119622485,-2.53339119622485,-2.53339119622485
"261",2,-2.64413143291611,-2.64413143291611,-2.64413143291611,-2.64413143291611,-2.64413143291611,-2.64413143291611
"262",3,-2.7343028785889,-2.7343028785889,-2.7343028785889,-2.7343028785889,-2.7343028785889,-2.7343028785889
"263",4,-2.80943292792715,-2.80943292792715,-2.80943292792715,-2.80943292792715,-2.80943292792715,-2.80943292792715
"264",5,-2.87432121241203,-2.87432121241203,-2.87432121241203,-2.87432121241203,-2.87432121241203,-2.87432121241203
"265",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"266",1,-3.61506769713143,-3.61506769713143,-3.61506769713143,-3.61506769713143,-3.61506769713143,-3.61506769713143
"267",2,-3.75885317625743,-3.75885317625743,-3.75885317625743,-3.75885317625743,-3.75885317625743,-3.75885317625743
"268",3,-3.87893130159332,-3.87893130159332,-3.87893130159332,-3.87893130159332,-3.87893130159332,-3.87893130159332
"269",4,-3.98146128280855,-3.98146128280855,-3.98146128280855,-3.98146128280855,-3.98146128280855,-3.98146128280855
"270",5,-4.07061791982187,-4.07061791982187,-4.07061791982187,-4.07061791982187,-4.07061791982187,-4.07061791982187
"271",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"272",1,-3.01231647145772,-3.01231647145772,-3.01231647145772,-3.01231647145772,-3.01231647145772,-3.01231647145772
"273",2,-3.13828147203032,-3.13828147203032,-3.13828147203032,-3.13828147203032,-3.13828147203032,-3.13828147203032
"274",3,-3.24510309006923,-3.24510309006923,-3.24510309006923,-3.24510309006923,-3.24510309006923,-3.24510309006923
"275",4,-3.33768848413553,-3.33768848413553,-3.33768848413553,-3.33768848413553,-3.33768848413553,-3.33768848413553
"276",5,-3.41932001100148,-3.41932001100148,-3.41932001100148,-3.41932001100148,-3.41932001100148,-3.41932001100148
"277",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"278",1,-2.79467187139886,-2.79467187139886,-2.79467187139886,-2.79467187139886,-2.79467187139886,-2.79467187139886
"279",2,-2.89346348250683,-2.89346348250683,-2.89346348250683,-2.89346348250683,-2.89346348250683,-2.89346348250683
"280",3,-2.9766059537585,-2.9766059537585,-2.9766059537585,-2.9766059537585,-2.9766059537585,-2.9766059537585
"281",4,-3.04927441883634,-3.04927441883634,-3.04927441883634,-3.04927441883634,-3.04927441883634,-3.04927441883634
"282",5,-3.11459631400358,-3.11459631400358,-3.11459631400358,-3.11459631400358,-3.11459631400358,-3.11459631400358
"283",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"284",1,-2.53822132392735,-2.53822132392735,-2.53822132392735,-2.53822132392735,-2.53822132392735,-2.53822132392735
"285",2,-2.65530115991143,-2.65530115991143,-2.65530115991143,-2.65530115991143,-2.65530115991143,-2.65530115991143
"286",3,-2.75162218393919,-2.75162218393919,-2.75162218393919,-2.75162218393919,-2.75162218393919,-2.75162218393919
"287",4,-2.83217841828236,-2.83217841828236,-2.83217841828236,-2.83217841828236,-2.83217841828236,-2.83217841828236
"288",5,-2.90162707495788,-2.90162707495788,-2.90162707495788,-2.90162707495788,-2.90162707495788,-2.90162707495788
"289",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"290",1,-3.62547023959205,-3.62547023959205,-3.62547023959205,-3.62547023959205,-3.62547023959205,-3.62547023959205
"291",2,-3.77717659534639,-3.77717659534639,-3.77717659534639,-3.77717659534639,-3.77717659534639,-3.77717659534639
"292",3,-3.90347596641524,-3.90347596641524,-3.90347596641524,-3.90347596641524,-3.90347596641524,-3.90347596641524
"293",4,-4.01101197527117,-4.01101197527117,-4.01101197527117,-4.01101197527117,-4.01101197527117,-4.01101197527117
"294",5,-4.10427610807133,-4.10427610807133,-4.10427610807133,-4.10427610807133,-4.10427610807133,-4.10427610807133
"295",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"296",1,-3.01997353109885,-3.01997353109885,-3.01997353109885,-3.01997353109885,-3.01997353109885,-3.01997353109885
"297",2,-3.15275173093911,-3.15275173093911,-3.15275173093911,-3.15275173093911,-3.15275173093911,-3.15275173093911
"298",3,-3.26548574735837,-3.26548574735837,-3.26548574735837,-3.26548574735837,-3.26548574735837,-3.26548574735837
"299",4,-3.36313816317064,-3.36313816317064,-3.36313816317064,-3.36313816317064,-3.36313816317064,-3.36313816317064
"300",5,-3.4490950219172,-3.4490950219172,-3.4490950219172,-3.4490950219172,-3.4490950219172,-3.4490950219172
"301",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"302",1,-2.79831280432085,-2.79831280432085,-2.79831280432085,-2.79831280432085,-2.79831280432085,-2.79831280432085
"303",2,-2.90169040574857,-2.90169040574857,-2.90169040574857,-2.90169040574857,-2.90169040574857,-2.90169040574857
"304",3,-2.98961616835886,-2.98961616835886,-2.98961616835886,-2.98961616835886,-2.98961616835886,-2.98961616835886
"305",4,-3.06690858235528,-3.06690858235528,-3.06690858235528,-3.06690858235528,-3.06690858235528,-3.06690858235528
"306",5,-3.13650312583456,-3.13650312583456,-3.13650312583456,-3.13650312583456,-3.13650312583456,-3.13650312583456
"307",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"308",1,-2.54317387400196,-2.54317387400196,-2.54317387400196,-2.54317387400196,-2.54317387400196,-2.54317387400196
"309",2,-2.66656848678762,-2.66656848678762,-2.66656848678762,-2.66656848678762,-2.66656848678762,-2.66656848678762
"310",3,-2.76872137129812,-2.76872137129812,-2.76872137129812,-2.76872137129812,-2.76872137129812,-2.76872137129812
"311",4,-2.8541755155854,-2.8541755155854,-2.8541755155854,-2.8541755155854,-2.8541755155854,-2.8541755155854
"312",5,-2.92756911172374,-2.92756911172374,-2.92756911172374,-2.92756911172374,-2.92756911172374,-2.92756911172374
"313",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"314",1,-3.63577417630198,-3.63577417630198,-3.63577417630198,-3.63577417630198,-3.63577417630198,-3.63577417630198
"315",2,-3.79519141998051,-3.79519141998051,-3.79519141998051,-3.79519141998051,-3.79519141998051,-3.79519141998051
"316",3,-3.92746257759506,-3.92746257759506,-3.92746257759506,-3.92746257759506,-3.92746257759506,-3.92746257759506
"317",4,-4.03975002136415,-4.03975002136415,-4.03975002136415,-4.03975002136415,-4.03975002136415,-4.03975002136415
"318",5,-4.13687600171788,-4.13687600171788,-4.13687600171788,-4.13687600171788,-4.13687600171788,-4.13687600171788
"319",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"320",1,-3.02762500494786,-3.02762500494786,-3.02762500494786,-3.02762500494786,-3.02762500494786,-3.02762500494786
"321",2,-3.16714864199699,-3.16714864199699,-3.16714864199699,-3.16714864199699,-3.16714864199699,-3.16714864199699
"322",3,-3.2856557856726,-3.2856557856726,-3.2856557856726,-3.2856557856726,-3.2856557856726,-3.2856557856726
"323",4,-3.38818900136762,-3.38818900136762,-3.38818900136762,-3.38818900136762,-3.38818900136762,-3.38818900136762
"324",5,-3.47825786224589,-3.47825786224589,-3.47825786224589,-3.47825786224589,-3.47825786224589,-3.47825786224589
"325",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"326",1,-2.80203485984172,-2.80203485984172,-2.80203485984172,-2.80203485984172,-2.80203485984172,-2.80203485984172
"327",2,-2.91007226946502,-2.91007226946502,-2.91007226946502,-2.91007226946502,-2.91007226946502,-2.91007226946502
"328",3,-3.00277934796828,-3.00277934796828,-3.00277934796828,-3.00277934796828,-3.00277934796828,-3.00277934796828
"329",4,-3.08462039694477,-3.08462039694477,-3.08462039694477,-3.08462039694477,-3.08462039694477,-3.08462039694477
"330",5,-3.15836768523841,-3.15836768523841,-3.15836768523841,-3.15836768523841,-3.15836768523841,-3.15836768523841
"331",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"332",1,-2.54821986513697,-2.54821986513697,-2.54821986513697,-2.54821986513697,-2.54821986513697,-2.54821986513697
"333",2,-2.67787731142587,-2.67787731142587,-2.67787731142587,-2.67787731142587,-2.67787731142587,-2.67787731142587
"334",3,-2.78554157081865,-2.78554157081865,-2.78554157081865,-2.78554157081865,-2.78554157081865,-2.78554157081865
"335",4,-2.8754012924903,-2.8754012924903,-2.8754012924903,-2.8754012924903,-2.8754012924903,-2.8754012924903
"336",5,-2.95221811442527,-2.95221811442527,-2.95221811442527,-2.95221811442527,-2.95221811442527,-2.95221811442527
"337",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"338",1,-3.64598122027551,-3.64598122027551,-3.64598122027551,-3.64598122027551,-3.64598122027551,-3.64598122027551
"339",2,-3.81290711504784,-3.81290711504784,-3.81290711504784,-3.81290711504784,-3.81290711504784,-3.81290711504784
"340",3,-3.95091533570345,-3.95091533570345,-3.95091533570345,-3.95091533570345,-3.95091533570345,-3.95091533570345
"341",4,-4.0677168859809,-4.0677168859809,-4.0677168859809,-4.0677168859809,-4.0677168859809,-4.0677168859809
"342",5,-4.16847960683782,-4.16847960683782,-4.16847960683782,-4.16847960683782,-4.16847960683782,-4.16847960683782
"343",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"344",1,-3.0352691830592,-3.0352691830592,-3.0352691830592,-3.0352691830592,-3.0352691830592,-3.0352691830592
"345",2,-3.18146619784322,-3.18146619784322,-3.18146619784322,-3.18146619784322,-3.18146619784322,-3.18146619784322
"346",3,-3.30560504206744,-3.30560504206744,-3.30560504206744,-3.30560504206744,-3.30560504206744,-3.30560504206744
"347",4,-3.41283399657991,-3.41283399657991,-3.41283399657991,-3.41283399657991,-3.41283399657991,-3.41283399657991
"348",5,-3.50681214026904,-3.50681214026904,-3.50681214026904,-3.50681214026904,-3.50681214026904,-3.50681214026904
"349",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"350",1,-2.80583353351649,-2.80583353351649,-2.80583353351649,-2.80583353351649,-2.80583353351649,-2.80583353351649
"351",2,-2.91859468249612,-2.91859468249612,-2.91859468249612,-2.91859468249612,-2.91859468249612,-2.91859468249612
"352",3,-3.01607178342433,-3.01607178342433,-3.01607178342433,-3.01607178342433,-3.01607178342433,-3.01607178342433
"353",4,-3.10238652480547,-3.10238652480547,-3.10238652480547,-3.10238652480547,-3.10238652480547,-3.10238652480547
"354",5,-3.18017091876765,-3.18017091876765,-3.18017091876765,-3.18017091876765,-3.18017091876765,-3.18017091876765
"355",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"356",1,-2.55338300232267,-2.55338300232267,-2.55338300232267,-2.55338300232267,-2.55338300232267,-2.55338300232267
"357",2,-2.68921462707957,-2.68921462707957,-2.68921462707957,-2.68921462707957,-2.68921462707957,-2.68921462707957
"358",3,-2.80203994376045,-2.80203994376045,-2.80203994376045,-2.80203994376045,-2.80203994376045,-2.80203994376045
"359",4,-2.89585820326807,-2.89585820326807,-2.89585820326807,-2.89585820326807,-2.89585820326807,-2.89585820326807
"360",5,-2.97566794714259,-2.97566794714259,-2.97566794714259,-2.97566794714259,-2.97566794714259,-2.97566794714259
"361",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"362",1,-3.65609304248059,-3.65609304248059,-3.65609304248059,-3.65609304248059,-3.65609304248059,-3.65609304248059
"363",2,-3.83033285812178,-3.83033285812178,-3.83033285812178,-3.83033285812178,-3.83033285812178,-3.83033285812178
"364",3,-3.97385579019726,-3.97385579019726,-3.97385579019726,-3.97385579019726,-3.97385579019726,-3.97385579019726
"365",4,-4.09495099529735,-4.09495099529735,-4.09495099529735,-4.09495099529735,-4.09495099529735,-4.09495099529735
"366",5,-4.1991432980196,-4.1991432980196,-4.1991432980196,-4.1991432980196,-4.1991432980196,-4.1991432980196
"367",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
"368",1,-3.04290402346446,-3.04290402346446,-3.04290402346446,-3.04290402346446,-3.04290402346446,-3.04290402346446
"369",2,-3.19569814665585,-3.19569814665585,-3.19569814665585,-3.19569814665585,-3.19569814665585,-3.19569814665585
"370",3,-3.32532629957597,-3.32532629957597,-3.32532629957597,-3.32532629957597,-3.32532629957597,-3.32532629957597
"371",4,-3.43707075781112,-3.43707075781112,-3.43707075781112,-3.43707075781112,-3.43707075781112,-3.43707075781112
"372",5,-3.5347640403078,-3.5347640403078,-3.5347640403078,-3.5347640403078,-3.5347640403078,-3.5347640403078
"373",0,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447,-2.67263836191447
"374",1,-2.8097045525087,-2.8097045525087,-2.8097045525087,-2.8097045525087,-2.8097045525087,-2.8097045525087
"375",2,-2.92724376836895,-2.92724376836895,-2.92724376836895,-2.92724376836895,-2.92724376836895,-2.92724376836895
"376",3,-3.0294723885954,-3.0294723885954,-3.0294723885954,-3.0294723885954,-3.0294723885954,-3.0294723885954
"377",4,-3.12018522965885,-3.12018522965885,-3.12018522965885,-3.12018522965885,-3.12018522965885,-3.12018522965885
"378",5,-3.20189172077554,-3.20189172077554,-3.20189172077554,-3.20189172077554,-3.20189172077554,-3.20189172077554
"379",0,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276,-2.39864997570276
"380",1,-2.55863531597118,-2.55863531597118,-2.55863531597118,-2.55863531597118,-2.55863531597118,-2.55863531597118
"381",2,-2.70053360264489,-2.70053360264489,-2.70053360264489,-2.70053360264489,-2.70053360264489,-2.70053360264489
"382",3,-2.8181877744501,-2.8181877744501,-2.8181877744501,-2.8181877744501,-2.8181877744501,-2.8181877744501
"383",4,-2.9155664711495,-2.9155664711495,-2.9155664711495,-2.9155664711495,-2.9155664711495,-2.9155664711495
"384",5,-2.99802634346681,-2.99802634346681,-2.99802634346681,-2.99802634346681,-2.99802634346681,-2.99802634346681
"385",0,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732,-3.43832399738732
"386",1,-3.66611127321004,-3.66611127321004,-3.66611127321004,-3.66611127321004,-3.66611127321004,-3.66611127321004
"387",2,-3.84747739061512,-3.84747739061512,-3.84747739061512,-3.84747739061512,-3.84747739061512,-3.84747739061512
"388",3,-3.99630466320554,-3.99630466320554,-3.99630466320554,-3.99630466320554,-3.99630466320554,-3.99630466320554
"389",4,-4.12148819938519,-4.12148819938519,-4.12148819938519,-4.12148819938519,-4.12148819938519,-4.12148819938519
"390",5,-4.22892042138077,-4.22892042138077,-4.22892042138077,-4.22892042138077,-4.22892042138077,-4.22892042138077
"391",0,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761,-2.85985000279761
