"","tempvect","minvect","maxvect","Div","MaxSeed","MinSeed","Pruned_Prot"
"2732",1,-3.082613892688,-2.03361935596748,1,803022,150823,6
"2733",2,-3.120022295448,-2.09730560490284,1,803022,150823,6
"2734",3,-3.14921729963837,-2.14990615999157,1,803022,150823,6
"2735",4,-3.17256377325537,-2.19411826922907,1,803022,150823,6
"2736",5,-3.19168044646871,-2.23197430711254,1,803022,150823,6
"2737",0,-2.35852262605118,-1.67523844476105,6,650269,815420,NA
"2738",1,-2.4266587416039,-1.74045916707296,6,650269,815420,NA
"2739",2,-2.48041246422236,-1.78948486714395,6,650269,815420,NA
"2740",3,-2.52351425341283,-1.82591176694979,6,650269,815420,NA
"2741",4,-2.55875007436072,-1.85312177565037,6,650269,815420,NA
"2742",5,-2.58815334366403,-1.87403284897911,6,650269,815420,NA
"2743",0,-2.35538083453729,-1.74199642101693,5,650269,815420,6
"2744",1,-2.42147941565251,-1.81175892331029,5,650269,815420,6
"2745",2,-2.4735327640604,-1.86231992469944,5,650269,815420,6
"2746",3,-2.51525755756608,-1.89770809064092,5,650269,815420,6
"2747",4,-2.54939149438425,-1.9217465004661,5,650269,815420,6
"2748",5,-2.57791022893232,-1.93781352500846,5,650269,815420,6
"2749",0,-2.37869290832728,-1.80074523424922,4,650269,815420,1
"2750",1,-2.4443939194528,-1.87498660002884,4,650269,815420,1
"2751",2,-2.49617775922685,-1.92860788809219,4,650269,815420,1
"2752",3,-2.53775854120371,-1.96583130198908,4,650269,815420,1
"2753",4,-2.57184638370602,-1.9906275829269,4,650269,815420,1
"2754",5,-2.60039518235801,-2.00651235367588,4,650269,815420,1
"2755",0,-2.34253462147597,-1.85997728708688,3,650269,815420,2
"2756",1,-2.40819871949864,-1.93847931314531,3,650269,815420,2
"2757",2,-2.46009703895862,-1.99522761916423,3,650269,815420,2
"2758",3,-2.5019135773988,-2.03457601400807,3,650269,815420,2
"2759",4,-2.53632911823137,-2.06058763835833,3,650269,815420,2
"2760",5,-2.5652722102201,-2.07686720667374,3,650269,815420,2
"2761",0,-2.30996371128091,-1.84515596594962,2,650269,815420,3
"2762",1,-2.37445219297005,-1.93129471827371,2,650269,815420,3
"2763",2,-2.42562328219118,-1.99635781425589,2,650269,815420,3
"2764",3,-2.46708805601514,-2.04428092221898,2,650269,815420,3
"2765",4,-2.50145024374794,-2.07862794460079,2,650269,815420,3
"2766",5,-2.53056120262791,-2.10252566080817,2,650269,815420,3
"2767",0,-2.31598951713459,-1.80767664863795,1,650269,815420,5
"2768",1,-2.37966965242205,-1.89772313502408,1,650269,815420,5
"2769",2,-2.43012641201147,-1.96808543297436,1,650269,815420,5
"2770",3,-2.47096378623167,-2.02205690576155,1,650269,815420,5
"2771",4,-2.5047709862501,-2.06251878946471,1,650269,815420,5
"2772",5,-2.53338456552826,-2.09197897905431,1,650269,815420,5
"2773",0,-4.61740063918821,-1.72685130959583,6,952584,33102,NA
"2774",1,-4.69743616899131,-1.79305176390136,6,952584,33102,NA
"2775",2,-4.76166622180175,-1.8421078566784,6,952584,33102,NA
"2776",3,-4.81408699157799,-1.87766592216804,6,952584,33102,NA
"2777",4,-4.85768669610103,-1.90318661444888,6,952584,33102,NA
"2778",5,-4.89465876783359,-1.92169848483891,6,952584,33102,NA
"2779",0,-4.41078396540649,-1.78089247192319,5,952584,33102,5
"2780",1,-4.48350702798682,-1.84859133913987,5,952584,33102,5
"2781",2,-4.5416432861602,-1.89699437775911,5,952584,33102,5
"2782",3,-4.58900996053611,-1.93013191671987,5,952584,33102,5
"2783",4,-4.62840704940517,-1.95183563513774,5,952584,33102,5
"2784",5,-4.66186926377221,-1.96550321373757,5,952584,33102,5
"2785",0,-4.43583734396394,-1.79495661306892,4,952584,33102,3
"2786",1,-4.50804635405184,-1.86922119005916,4,952584,33102,3
"2787",2,-4.56581577706632,-1.922519606578,4,952584,33102,3
"2788",3,-4.61295675408464,-1.95877456520661,4,952584,33102,3
"2789",4,-4.65224325383312,-1.98171548196203,4,952584,33102,3
"2790",5,-4.68567951992476,-1.99470899714986,4,952584,33102,3
"2791",0,-4.44851223745317,-1.8346285186085,3,952584,33102,4
"2792",1,-4.52015581566303,-1.91181110431108,3,952584,33102,4
"2793",2,-4.57745422433754,-1.96723705598656,3,952584,33102,4
"2794",3,-4.62420934998275,-2.00488510548288,3,952584,33102,4
"2795",4,-4.66318614676573,-2.02849681271287,3,952584,33102,4
"2796",5,-4.6963713420741,-2.04144979266276,3,952584,33102,4
"2797",0,-4.16943482939028,-1.86367978726577,2,952584,33102,2
"2798",1,-4.22152201642375,-1.94338912973645,2,952584,33102,2
"2799",2,-4.26148070629122,-2.00085866299599,2,952584,33102,2
"2800",3,-4.29281032627341,-2.04005424007125,2,952584,33102,2
"2801",4,-4.31796440593417,-2.06467657593601,2,952584,33102,2
"2802",5,-4.33862701421774,-2.07806982202215,2,952584,33102,2
"2803",0,-3.95968964604151,-1.81877870509636,1,952584,33102,1
"2804",1,-4.00659152156027,-1.90244445796228,1,952584,33102,1
"2805",2,-4.04224104503347,-1.9686813515819,1,952584,33102,1
"2806",3,-4.06996224412018,-2.02084778468776,1,952584,33102,1
"2807",4,-4.09205875066571,-2.06170845370854,1,952584,33102,1
"2808",5,-4.1101049079974,-2.09352645598352,1,952584,33102,1
"2809",0,-3.17220994627322,-1.9617592246335,6,78973,937110,NA
"2810",1,-3.23276003393179,-2.03000314146571,6,78973,937110,NA
"2811",2,-3.27901598940608,-2.08078305147018,6,78973,937110,NA
"2812",3,-3.31460639903226,-2.11762284150225,6,78973,937110,NA
"2813",4,-3.34232585237639,-2.14389787098242,6,78973,937110,NA
"2814",5,-3.3642707181363,-2.16259853797916,6,78973,937110,NA
"2815",0,-3.17901724832933,-2.07634729126974,5,78973,937110,4
"2816",1,-3.23933304891141,-2.15689761817309,5,78973,937110,4
"2817",2,-3.2853625737326,-2.21824700051566,5,78973,937110,4
"2818",3,-3.32073993825759,-2.26398504350655,5,78973,937110,4
"2819",4,-3.34826151123101,-2.29746819981031,5,78973,937110,4
"2820",5,-3.3700241218769,-2.32165933861191,5,78973,937110,4
"2821",0,-3.20358445317197,-2.09191784183634,4,78973,937110,3
"2822",1,-3.26321387703872,-2.17647454694018,4,78973,937110,3
"2823",2,-3.30855950625142,-2.24302550637398,4,78973,937110,3
"2824",3,-3.34327752141926,-2.29521521754303,4,78973,937110,3
"2825",4,-3.37017447037514,-2.33619491784175,4,78973,937110,3
"2826",5,-3.39135026310584,-2.36858136314187,4,78973,937110,3
"2827",0,-3.1591496221923,-2.0155856221339,3,78973,937110,2
"2828",1,-3.21053118250573,-2.09488301213688,3,78973,937110,2
"2829",2,-3.24974273291522,-2.15709610135768,3,78973,937110,2
"2830",3,-3.28025992560403,-2.20588515651497,3,78973,937110,2
"2831",4,-3.30455088348027,-2.24430144694444,3,78973,937110,2
"2832",5,-3.32434363342934,-2.27481174859656,3,78973,937110,2
"2833",0,-3.13428847055791,-1.95409378462,2,78973,937110,5
"2834",1,-3.18309793641241,-2.03015014281845,2,78973,937110,5
"2835",2,-3.22027275925342,-2.089936046748,2,78973,937110,5
"2836",3,-3.24920297503713,-2.13703111074106,2,78973,937110,5
"2837",4,-3.27225983353896,-2.17433222802348,2,78973,937110,5
"2838",5,-3.29108143188312,-2.20413923151597,2,78973,937110,5
"2839",0,-3.15496911146336,-1.99451377404297,1,78973,937110,1
"2840",1,-3.20332488595582,-2.07115049255254,1,78973,937110,1
"2841",2,-3.24018780191295,-2.13351863150659,1,78973,937110,1
"2842",3,-3.26892285532305,-2.18514286808489,1,78973,937110,1
"2843",4,-3.29187735708837,-2.22868997354355,1,78973,937110,1
"2844",5,-3.31065549068527,-2.26614432337003,1,78973,937110,1
"2845",0,-3.2694926763339,-1.93975572201131,6,27649,921210,NA
"2846",1,-3.31974037667337,-2.01130656456716,6,27649,921210,NA
"2847",2,-3.35725678721582,-2.06572636298683,6,27649,921210,NA
"2848",3,-3.38550153123643,-2.10638093325076,6,27649,921210,NA
"2849",4,-3.40705992061329,-2.1364627176804,6,27649,921210,NA
"2850",5,-3.42381123557644,-2.15878242884667,6,27649,921210,NA
"2851",0,-3.29086405354012,-1.99044434626272,5,27649,921210,4
"2852",1,-3.33996636573207,-2.0637678471806,5,27649,921210,4
"2853",2,-3.37642840014629,-2.11815216902981,5,27649,921210,4
"2854",3,-3.40371786443152,-2.15731336615599,5,27649,921210,4
"2855",4,-3.4244130643669,-2.1847544050959,5,27649,921210,4
"2856",5,-3.44038156834999,-2.20357424541742,5,27649,921210,4
"2857",0,-3.3117093268543,-2.02876086097694,4,27649,921210,3
"2858",1,-3.36029824027014,-2.10386032790722,4,27649,921210,3
"2859",2,-3.39633818953932,-2.15917158179629,4,27649,921210,3
"2860",3,-3.42330156361644,-2.19854986178438,4,27649,921210,3
"2861",4,-3.44375227740199,-2.22559139425924,4,27649,921210,3
"2862",5,-3.45954274841374,-2.24347440231855,4,27649,921210,3
"2863",0,-3.33604446955139,-2.07090841447335,3,27649,921210,2
"2864",1,-3.38449550717775,-2.14854231389239,3,27649,921210,2
"2865",2,-3.42050556215581,-2.20554448729842,3,27649,921210,2
"2866",3,-3.44754760330564,-2.24592183081458,3,27649,921210,2
"2867",4,-3.46816584977632,-2.27334460429168,3,27649,921210,2
"2868",5,-3.48418801199438,-2.29103607551582,3,27649,921210,2
"2869",0,-3.45947175662701,-2.13555456329792,2,27649,921210,6
"2870",1,-3.50862830954786,-2.22441531117092,2,27649,921210,6
"2871",2,-3.54596130262998,-2.29335196278895,2,27649,921210,6
"2872",3,-3.57489832907431,-2.34609957021922,2,27649,921210,6
"2873",4,-3.59785088805943,-2.38592574054912,2,27649,921210,6
"2874",5,-3.61649179596718,-2.41562448635154,2,27649,921210,6
"2875",0,-3.5063682188817,-1.99021713715101,1,27649,921210,1
"2876",1,-3.55492090496173,-2.0676289182434,1,27649,921210,1
"2877",2,-3.59195277471913,-2.13069352884618,1,27649,921210,1
"2878",3,-3.62084064430216,-2.18293414377235,1,27649,921210,1
"2879",4,-3.6439351142476,-2.22702277883362,1,27649,921210,1
"2880",5,-3.66283937605119,-2.26495250771263,1,27649,921210,1
"2881",0,-3.07088500661636,-2.12524747430522,6,803022,150823,NA
"2882",1,-3.12982505353538,-2.20996147942893,6,803022,150823,NA
"2883",2,-3.17513581931006,-2.2754782074216,6,803022,150823,NA
"2884",3,-3.21043882577701,-2.32540470130512,6,803022,150823,NA
"2885",4,-3.23843687032872,-2.36314972346847,6,803022,150823,NA
"2886",5,-3.26109687179849,-2.39172545704471,6,803022,150823,NA
"2887",0,-3.08288912317244,-2.13778006273932,5,803022,150823,4
"2888",1,-3.14159848790102,-2.22439090089616,5,803022,150823,4
"2889",2,-3.1867175924833,-2.290895549726,5,803022,150823,4
"2890",3,-3.22187141674646,-2.34107567426106,5,803022,150823,4
"2891",4,-3.24975786214268,-2.3784420734973,5,803022,150823,4
"2892",5,-3.27233644123906,-2.40608011965347,5,803022,150823,4
"2893",0,-3.09446287725503,-2.1336546064231,4,803022,150823,5
"2894",1,-3.15299685957772,-2.21928838362589,4,803022,150823,5
"2895",2,-3.1979927952815,-2.28415060791284,4,803022,150823,5
"2896",3,-3.23307683956065,-2.3322035900326,4,803022,150823,5
"2897",4,-3.2609386022145,-2.3670926675242,4,803022,150823,5
"2898",5,-3.28352633881103,-2.39201533148795,4,803022,150823,5
"2899",0,-3.06159768402342,-2.06843496274015,3,803022,150823,1
"2900",1,-3.11591491016161,-2.15260147247525,3,803022,150823,1
"2901",2,-3.15761876150416,-2.21617685307549,3,803022,150823,1
"2902",3,-3.19024279403617,-2.26308085508176,3,803022,150823,1
"2903",4,-3.21632379086996,-2.29684992071375,3,803022,150823,1
"2904",5,-3.23765594856364,-2.32056180723858,3,803022,150823,1
"2905",0,-3.01094808288425,-2.08153482505181,2,803022,150823,3
"2906",1,-3.06050958940224,-2.16607563945559,2,803022,150823,3
"2907",2,-3.09830690100742,-2.22968166718771,2,803022,150823,3
"2908",3,-3.12775238483365,-2.27628826873145,2,803022,150823,3
"2909",4,-3.15123971044937,-2.30942141176075,2,803022,150823,3
"2910",5,-3.1704256567356,-2.33215222233928,2,803022,150823,3
"2911",0,-3.03360775321933,-1.9553144397094,1,803022,150823,6
"2912",1,-3.082613892688,-2.03361935596748,1,803022,150823,6
"2913",2,-3.120022295448,-2.09730560490284,1,803022,150823,6
"2914",3,-3.14921729963837,-2.14990615999157,1,803022,150823,6
"2915",4,-3.17256377325537,-2.19411826922907,1,803022,150823,6
"2916",5,-3.19168044646871,-2.23197430711254,1,803022,150823,6
"2917",0,-2.35852262605118,-1.67523844476105,6,650269,815420,NA
"2918",1,-2.4266587416039,-1.74045916707296,6,650269,815420,NA
"2919",2,-2.48041246422236,-1.78948486714395,6,650269,815420,NA
"2920",3,-2.52351425341283,-1.82591176694979,6,650269,815420,NA
"2921",4,-2.55875007436072,-1.85312177565037,6,650269,815420,NA
"2922",5,-2.58815334366403,-1.87403284897911,6,650269,815420,NA
"2923",0,-2.35538083453729,-1.74199642101693,5,650269,815420,6
"2924",1,-2.42147941565251,-1.81175892331029,5,650269,815420,6
"2925",2,-2.4735327640604,-1.86231992469944,5,650269,815420,6
"2926",3,-2.51525755756608,-1.89770809064092,5,650269,815420,6
"2927",4,-2.54939149438425,-1.9217465004661,5,650269,815420,6
"2928",5,-2.57791022893232,-1.93781352500846,5,650269,815420,6
"2929",0,-2.37869290832728,-1.80074523424922,4,650269,815420,1
"2930",1,-2.4443939194528,-1.87498660002884,4,650269,815420,1
"2931",2,-2.49617775922685,-1.92860788809219,4,650269,815420,1
"2932",3,-2.53775854120371,-1.96583130198908,4,650269,815420,1
"2933",4,-2.57184638370602,-1.9906275829269,4,650269,815420,1
"2934",5,-2.60039518235801,-2.00651235367588,4,650269,815420,1
"2935",0,-2.34253462147597,-1.85997728708688,3,650269,815420,2
"2936",1,-2.40819871949864,-1.93847931314531,3,650269,815420,2
"2937",2,-2.46009703895862,-1.99522761916423,3,650269,815420,2
"2938",3,-2.5019135773988,-2.03457601400807,3,650269,815420,2
"2939",4,-2.53632911823137,-2.06058763835833,3,650269,815420,2
"2940",5,-2.5652722102201,-2.07686720667374,3,650269,815420,2
"2941",0,-2.30996371128091,-1.84515596594962,2,650269,815420,3
"2942",1,-2.37445219297005,-1.93129471827371,2,650269,815420,3
"2943",2,-2.42562328219118,-1.99635781425589,2,650269,815420,3
"2944",3,-2.46708805601514,-2.04428092221898,2,650269,815420,3
"2945",4,-2.50145024374794,-2.07862794460079,2,650269,815420,3
"2946",5,-2.53056120262791,-2.10252566080817,2,650269,815420,3
"2947",0,-2.31598951713459,-1.80767664863795,1,650269,815420,5
"2948",1,-2.37966965242205,-1.89772313502408,1,650269,815420,5
"2949",2,-2.43012641201147,-1.96808543297436,1,650269,815420,5
"2950",3,-2.47096378623167,-2.02205690576155,1,650269,815420,5
"2951",4,-2.5047709862501,-2.06251878946471,1,650269,815420,5
"2952",5,-2.53338456552826,-2.09197897905431,1,650269,815420,5
"2953",0,-4.61740063918821,-1.72685130959583,6,952584,33102,NA
"2954",1,-4.69743616899131,-1.79305176390136,6,952584,33102,NA
"2955",2,-4.76166622180175,-1.8421078566784,6,952584,33102,NA
"2956",3,-4.81408699157799,-1.87766592216804,6,952584,33102,NA
"2957",4,-4.85768669610103,-1.90318661444888,6,952584,33102,NA
"2958",5,-4.89465876783359,-1.92169848483891,6,952584,33102,NA
"2959",0,-4.41078396540649,-1.78089247192319,5,952584,33102,5
"2960",1,-4.48350702798682,-1.84859133913987,5,952584,33102,5
"2961",2,-4.5416432861602,-1.89699437775911,5,952584,33102,5
"2962",3,-4.58900996053611,-1.93013191671987,5,952584,33102,5
"2963",4,-4.62840704940517,-1.95183563513774,5,952584,33102,5
"2964",5,-4.66186926377221,-1.96550321373757,5,952584,33102,5
"2965",0,-4.43583734396394,-1.79495661306892,4,952584,33102,3
"2966",1,-4.50804635405184,-1.86922119005916,4,952584,33102,3
"2967",2,-4.56581577706632,-1.922519606578,4,952584,33102,3
"2968",3,-4.61295675408464,-1.95877456520661,4,952584,33102,3
"2969",4,-4.65224325383312,-1.98171548196203,4,952584,33102,3
"2970",5,-4.68567951992476,-1.99470899714986,4,952584,33102,3
"2971",0,-4.44851223745317,-1.8346285186085,3,952584,33102,4
"2972",1,-4.52015581566303,-1.91181110431108,3,952584,33102,4
"2973",2,-4.57745422433754,-1.96723705598656,3,952584,33102,4
"2974",3,-4.62420934998275,-2.00488510548288,3,952584,33102,4
"2975",4,-4.66318614676573,-2.02849681271287,3,952584,33102,4
"2976",5,-4.6963713420741,-2.04144979266276,3,952584,33102,4
"2977",0,-4.16943482939028,-1.86367978726577,2,952584,33102,2
"2978",1,-4.22152201642375,-1.94338912973645,2,952584,33102,2
"2979",2,-4.26148070629122,-2.00085866299599,2,952584,33102,2
"2980",3,-4.29281032627341,-2.04005424007125,2,952584,33102,2
"2981",4,-4.31796440593417,-2.06467657593601,2,952584,33102,2
"2982",5,-4.33862701421774,-2.07806982202215,2,952584,33102,2
"2983",0,-3.95968964604151,-1.81877870509636,1,952584,33102,1
"2984",1,-4.00659152156027,-1.90244445796228,1,952584,33102,1
"2985",2,-4.04224104503347,-1.9686813515819,1,952584,33102,1
"2986",3,-4.06996224412018,-2.02084778468776,1,952584,33102,1
"2987",4,-4.09205875066571,-2.06170845370854,1,952584,33102,1
"2988",5,-4.1101049079974,-2.09352645598352,1,952584,33102,1
"2989",0,-3.17220994627322,-1.9617592246335,6,78973,937110,NA
"2990",1,-3.23276003393179,-2.03000314146571,6,78973,937110,NA
"2991",2,-3.27901598940608,-2.08078305147018,6,78973,937110,NA
"2992",3,-3.31460639903226,-2.11762284150225,6,78973,937110,NA
"2993",4,-3.34232585237639,-2.14389787098242,6,78973,937110,NA
"2994",5,-3.3642707181363,-2.16259853797916,6,78973,937110,NA
"2995",0,-3.17901724832933,-2.07634729126974,5,78973,937110,4
"2996",1,-3.23933304891141,-2.15689761817309,5,78973,937110,4
"2997",2,-3.2853625737326,-2.21824700051566,5,78973,937110,4
"2998",3,-3.32073993825759,-2.26398504350655,5,78973,937110,4
"2999",4,-3.34826151123101,-2.29746819981031,5,78973,937110,4
"3000",5,-3.3700241218769,-2.32165933861191,5,78973,937110,4
"3001",0,-3.20358445317197,-2.09191784183634,4,78973,937110,3
"3002",1,-3.26321387703872,-2.17647454694018,4,78973,937110,3
"3003",2,-3.30855950625142,-2.24302550637398,4,78973,937110,3
"3004",3,-3.34327752141926,-2.29521521754303,4,78973,937110,3
"3005",4,-3.37017447037514,-2.33619491784175,4,78973,937110,3
"3006",5,-3.39135026310584,-2.36858136314187,4,78973,937110,3
"3007",0,-3.1591496221923,-2.0155856221339,3,78973,937110,2
"3008",1,-3.21053118250573,-2.09488301213688,3,78973,937110,2
"3009",2,-3.24974273291522,-2.15709610135768,3,78973,937110,2
"3010",3,-3.28025992560403,-2.20588515651497,3,78973,937110,2
"3011",4,-3.30455088348027,-2.24430144694444,3,78973,937110,2
"3012",5,-3.32434363342934,-2.27481174859656,3,78973,937110,2
"3013",0,-3.13428847055791,-1.95409378462,2,78973,937110,5
"3014",1,-3.18309793641241,-2.03015014281845,2,78973,937110,5
"3015",2,-3.22027275925342,-2.089936046748,2,78973,937110,5
"3016",3,-3.24920297503713,-2.13703111074106,2,78973,937110,5
"3017",4,-3.27225983353896,-2.17433222802348,2,78973,937110,5
"3018",5,-3.29108143188312,-2.20413923151597,2,78973,937110,5
"3019",0,-3.15496911146336,-1.99451377404297,1,78973,937110,1
"3020",1,-3.20332488595582,-2.07115049255254,1,78973,937110,1
"3021",2,-3.24018780191295,-2.13351863150659,1,78973,937110,1
"3022",3,-3.26892285532305,-2.18514286808489,1,78973,937110,1
"3023",4,-3.29187735708837,-2.22868997354355,1,78973,937110,1
"3024",5,-3.31065549068527,-2.26614432337003,1,78973,937110,1
"3025",0,-3.2694926763339,-1.93975572201131,6,27649,921210,NA
"3026",1,-3.31974037667337,-2.01130656456716,6,27649,921210,NA
"3027",2,-3.35725678721582,-2.06572636298683,6,27649,921210,NA
"3028",3,-3.38550153123643,-2.10638093325076,6,27649,921210,NA
"3029",4,-3.40705992061329,-2.1364627176804,6,27649,921210,NA
"3030",5,-3.42381123557644,-2.15878242884667,6,27649,921210,NA
"3031",0,-3.29086405354012,-1.99044434626272,5,27649,921210,4
"3032",1,-3.33996636573207,-2.0637678471806,5,27649,921210,4
"3033",2,-3.37642840014629,-2.11815216902981,5,27649,921210,4
"3034",3,-3.40371786443152,-2.15731336615599,5,27649,921210,4
"3035",4,-3.4244130643669,-2.1847544050959,5,27649,921210,4
"3036",5,-3.44038156834999,-2.20357424541742,5,27649,921210,4
"3037",0,-3.3117093268543,-2.02876086097694,4,27649,921210,3
"3038",1,-3.36029824027014,-2.10386032790722,4,27649,921210,3
"3039",2,-3.39633818953932,-2.15917158179629,4,27649,921210,3
"3040",3,-3.42330156361644,-2.19854986178438,4,27649,921210,3
"3041",4,-3.44375227740199,-2.22559139425924,4,27649,921210,3
"3042",5,-3.45954274841374,-2.24347440231855,4,27649,921210,3
"3043",0,-3.33604446955139,-2.07090841447335,3,27649,921210,2
"3044",1,-3.38449550717775,-2.14854231389239,3,27649,921210,2
"3045",2,-3.42050556215581,-2.20554448729842,3,27649,921210,2
"3046",3,-3.44754760330564,-2.24592183081458,3,27649,921210,2
"3047",4,-3.46816584977632,-2.27334460429168,3,27649,921210,2
"3048",5,-3.48418801199438,-2.29103607551582,3,27649,921210,2
"3049",0,-3.45947175662701,-2.13555456329792,2,27649,921210,6
"3050",1,-3.50862830954786,-2.22441531117092,2,27649,921210,6
"3051",2,-3.54596130262998,-2.29335196278895,2,27649,921210,6
"3052",3,-3.57489832907431,-2.34609957021922,2,27649,921210,6
"3053",4,-3.59785088805943,-2.38592574054912,2,27649,921210,6
"3054",5,-3.61649179596718,-2.41562448635154,2,27649,921210,6
"3055",0,-3.5063682188817,-1.99021713715101,1,27649,921210,1
"3056",1,-3.55492090496173,-2.0676289182434,1,27649,921210,1
"3057",2,-3.59195277471913,-2.13069352884618,1,27649,921210,1
"3058",3,-3.62084064430216,-2.18293414377235,1,27649,921210,1
"3059",4,-3.6439351142476,-2.22702277883362,1,27649,921210,1
"3060",5,-3.66283937605119,-2.26495250771263,1,27649,921210,1
"3061",0,-3.07088500661636,-2.12524747430522,6,803022,150823,NA
"3062",1,-3.12982505353538,-2.20996147942893,6,803022,150823,NA
"3063",2,-3.17513581931006,-2.2754782074216,6,803022,150823,NA
"3064",3,-3.21043882577701,-2.32540470130512,6,803022,150823,NA
"3065",4,-3.23843687032872,-2.36314972346847,6,803022,150823,NA
"3066",5,-3.26109687179849,-2.39172545704471,6,803022,150823,NA
"3067",0,-3.08288912317244,-2.13778006273932,5,803022,150823,4
"3068",1,-3.14159848790102,-2.22439090089616,5,803022,150823,4
"3069",2,-3.1867175924833,-2.290895549726,5,803022,150823,4
"3070",3,-3.22187141674646,-2.34107567426106,5,803022,150823,4
"3071",4,-3.24975786214268,-2.3784420734973,5,803022,150823,4
"3072",5,-3.27233644123906,-2.40608011965347,5,803022,150823,4
"3073",0,-3.09446287725503,-2.1336546064231,4,803022,150823,5
"3074",1,-3.15299685957772,-2.21928838362589,4,803022,150823,5
"3075",2,-3.1979927952815,-2.28415060791284,4,803022,150823,5
"3076",3,-3.23307683956065,-2.3322035900326,4,803022,150823,5
"3077",4,-3.2609386022145,-2.3670926675242,4,803022,150823,5
"3078",5,-3.28352633881103,-2.39201533148795,4,803022,150823,5
"3079",0,-3.06159768402342,-2.06843496274015,3,803022,150823,1
"3080",1,-3.11591491016161,-2.15260147247525,3,803022,150823,1
"3081",2,-3.15761876150416,-2.21617685307549,3,803022,150823,1
"3082",3,-3.19024279403617,-2.26308085508176,3,803022,150823,1
"3083",4,-3.21632379086996,-2.29684992071375,3,803022,150823,1
"3084",5,-3.23765594856364,-2.32056180723858,3,803022,150823,1
"3085",0,-3.01094808288425,-2.08153482505181,2,803022,150823,3
"3086",1,-3.06050958940224,-2.16607563945559,2,803022,150823,3
"3087",2,-3.09830690100742,-2.22968166718771,2,803022,150823,3
"3088",3,-3.12775238483365,-2.27628826873145,2,803022,150823,3
"3089",4,-3.15123971044937,-2.30942141176075,2,803022,150823,3
"3090",5,-3.1704256567356,-2.33215222233928,2,803022,150823,3
"3091",0,-3.03360775321933,-1.9553144397094,1,803022,150823,6
"3092",1,-3.082613892688,-2.03361935596748,1,803022,150823,6
"3093",2,-3.120022295448,-2.09730560490284,1,803022,150823,6
"3094",3,-3.14921729963837,-2.14990615999157,1,803022,150823,6
"3095",4,-3.17256377325537,-2.19411826922907,1,803022,150823,6
"3096",5,-3.19168044646871,-2.23197430711254,1,803022,150823,6
"3097",0,-2.35852262605118,-1.67523844476105,6,650269,815420,NA
"3098",1,-2.4266587416039,-1.74045916707296,6,650269,815420,NA
"3099",2,-2.48041246422236,-1.78948486714395,6,650269,815420,NA
"3100",3,-2.52351425341283,-1.82591176694979,6,650269,815420,NA
"3101",4,-2.55875007436072,-1.85312177565037,6,650269,815420,NA
"3102",5,-2.58815334366403,-1.87403284897911,6,650269,815420,NA
"3103",0,-2.35538083453729,-1.74199642101693,5,650269,815420,6
"3104",1,-2.42147941565251,-1.81175892331029,5,650269,815420,6
"3105",2,-2.4735327640604,-1.86231992469944,5,650269,815420,6
"3106",3,-2.51525755756608,-1.89770809064092,5,650269,815420,6
"3107",4,-2.54939149438425,-1.9217465004661,5,650269,815420,6
"3108",5,-2.57791022893232,-1.93781352500846,5,650269,815420,6
"3109",0,-2.37869290832728,-1.80074523424922,4,650269,815420,1
"3110",1,-2.4443939194528,-1.87498660002884,4,650269,815420,1
"3111",2,-2.49617775922685,-1.92860788809219,4,650269,815420,1
"3112",3,-2.53775854120371,-1.96583130198908,4,650269,815420,1
"3113",4,-2.57184638370602,-1.9906275829269,4,650269,815420,1
"3114",5,-2.60039518235801,-2.00651235367588,4,650269,815420,1
"3115",0,-2.34253462147597,-1.85997728708688,3,650269,815420,2
"3116",1,-2.40819871949864,-1.93847931314531,3,650269,815420,2
"3117",2,-2.46009703895862,-1.99522761916423,3,650269,815420,2
"3118",3,-2.5019135773988,-2.03457601400807,3,650269,815420,2
"3119",4,-2.53632911823137,-2.06058763835833,3,650269,815420,2
"3120",5,-2.5652722102201,-2.07686720667374,3,650269,815420,2
"3121",0,-2.30996371128091,-1.84515596594962,2,650269,815420,3
"3122",1,-2.37445219297005,-1.93129471827371,2,650269,815420,3
"3123",2,-2.42562328219118,-1.99635781425589,2,650269,815420,3
"3124",3,-2.46708805601514,-2.04428092221898,2,650269,815420,3
"3125",4,-2.50145024374794,-2.07862794460079,2,650269,815420,3
"3126",5,-2.53056120262791,-2.10252566080817,2,650269,815420,3
"3127",0,-2.31598951713459,-1.80767664863795,1,650269,815420,5
"3128",1,-2.37966965242205,-1.89772313502408,1,650269,815420,5
"3129",2,-2.43012641201147,-1.96808543297436,1,650269,815420,5
"3130",3,-2.47096378623167,-2.02205690576155,1,650269,815420,5
"3131",4,-2.5047709862501,-2.06251878946471,1,650269,815420,5
"3132",5,-2.53338456552826,-2.09197897905431,1,650269,815420,5
"3133",0,-4.61740063918821,-1.72685130959583,6,952584,33102,NA
"3134",1,-4.69743616899131,-1.79305176390136,6,952584,33102,NA
"3135",2,-4.76166622180175,-1.8421078566784,6,952584,33102,NA
"3136",3,-4.81408699157799,-1.87766592216804,6,952584,33102,NA
"3137",4,-4.85768669610103,-1.90318661444888,6,952584,33102,NA
"3138",5,-4.89465876783359,-1.92169848483891,6,952584,33102,NA
"3139",0,-4.41078396540649,-1.78089247192319,5,952584,33102,5
